Name                                                                                                         Stmts   Miss  Cover
env/lib/python3.6/site-packages/rest_framework/viewsets.py                                                      80     37    54%
env/lib/python3.6/site-packages/six.py                                                                         472    250    47%
env/lib/python3.6/site-packages/sqlparse/__init__.py                                                            25      7    72%
env/lib/python3.6/site-packages/sqlparse/cli.py                                                                 61     50    18%
env/lib/python3.6/site-packages/sqlparse/compat.py                                                              24     11    54%
env/lib/python3.6/site-packages/sqlparse/engine/__init__.py                                                      4      0   100%
env/lib/python3.6/site-packages/sqlparse/engine/filter_stack.py                                                 25      3    88%
env/lib/python3.6/site-packages/sqlparse/engine/grouping.py                                                    223     33    85%
env/lib/python3.6/site-packages/sqlparse/engine/statement_splitter.py                                           46     13    72%
env/lib/python3.6/site-packages/sqlparse/exceptions.py                                                           2      0   100%
env/lib/python3.6/site-packages/sqlparse/filters/__init__.py                                                    13      0   100%
env/lib/python3.6/site-packages/sqlparse/filters/aligned_indent.py                                              78     61    22%
env/lib/python3.6/site-packages/sqlparse/filters/others.py                                                      71     55    23%
env/lib/python3.6/site-packages/sqlparse/filters/output.py                                                      74     62    16%
env/lib/python3.6/site-packages/sqlparse/filters/reindent.py                                                   130    111    15%
env/lib/python3.6/site-packages/sqlparse/filters/right_margin.py                                                28     20    29%
env/lib/python3.6/site-packages/sqlparse/filters/tokens.py                                                      38     24    37%
env/lib/python3.6/site-packages/sqlparse/formatter.py                                                          113    108     4%
env/lib/python3.6/site-packages/sqlparse/keywords.py                                                            12      0   100%
env/lib/python3.6/site-packages/sqlparse/lexer.py                                                               35     10    71%
env/lib/python3.6/site-packages/sqlparse/sql.py                                                                316    114    64%
env/lib/python3.6/site-packages/sqlparse/tokens.py                                                              37      1    97%
env/lib/python3.6/site-packages/sqlparse/utils.py                                                               58     18    69%
env/lib/python3.6/site-packages/urllib3/__init__.py                                                             33      8    76%
env/lib/python3.6/site-packages/urllib3/_collections.py                                                        181    133    27%
env/lib/python3.6/site-packages/urllib3/connection.py                                                          175    122    30%
env/lib/python3.6/site-packages/urllib3/connectionpool.py                                                      316    256    19%
env/lib/python3.6/site-packages/urllib3/contrib/__init__.py                                                      0      0   100%
env/lib/python3.6/site-packages/urllib3/contrib/_appengine_environ.py                                           11      0   100%
env/lib/python3.6/site-packages/urllib3/contrib/pyopenssl.py                                                   246    244     1%
env/lib/python3.6/site-packages/urllib3/contrib/socks.py                                                        75     66    12%
env/lib/python3.6/site-packages/urllib3/exceptions.py                                                           96     21    78%
env/lib/python3.6/site-packages/urllib3/fields.py                                                               90     70    22%
env/lib/python3.6/site-packages/urllib3/filepost.py                                                             43     30    30%
env/lib/python3.6/site-packages/urllib3/packages/__init__.py                                                     3      0   100%
env/lib/python3.6/site-packages/urllib3/packages/six.py                                                        473    232    51%
env/lib/python3.6/site-packages/urllib3/packages/ssl_match_hostname/__init__.py                                 11      6    45%
env/lib/python3.6/site-packages/urllib3/poolmanager.py                                                         170    130    24%
env/lib/python3.6/site-packages/urllib3/request.py                                                              39     28    28%
env/lib/python3.6/site-packages/urllib3/response.py                                                            397    325    18%
env/lib/python3.6/site-packages/urllib3/util/__init__.py                                                        10      0   100%
env/lib/python3.6/site-packages/urllib3/util/connection.py                                                      66     45    32%
env/lib/python3.6/site-packages/urllib3/util/queue.py                                                           14      5    64%
env/lib/python3.6/site-packages/urllib3/util/request.py                                                         50     37    26%
env/lib/python3.6/site-packages/urllib3/util/response.py                                                        35     29    17%
env/lib/python3.6/site-packages/urllib3/util/retry.py                                                          150    102    32%
env/lib/python3.6/site-packages/urllib3/util/ssl_.py                                                           148    112    24%
env/lib/python3.6/site-packages/urllib3/util/timeout.py                                                         59     42    29%
env/lib/python3.6/site-packages/urllib3/util/url.py                                                            206    158    23%
env/lib/python3.6/site-packages/urllib3/util/wait.py                                                            77     59    23%
env/lib/python3.6/site-packages/vine/__init__.py                                                                18      0   100%
env/lib/python3.6/site-packages/vine/abstract.py                                                                23      8    65%
env/lib/python3.6/site-packages/vine/five.py                                                                   144     93    35%
env/lib/python3.6/site-packages/vine/funtools.py                                                                47     33    30%
env/lib/python3.6/site-packages/vine/promises.py                                                               134     93    31%
env/lib/python3.6/site-packages/vine/synchronization.py                                                         52     37    29%
env/lib/python3.6/site-packages/vine/utils.py                                                                    9      0   100%
env/lib/python3.6/site-packages/zipp.py                                                                         75     36    52%
manage.py                                                                                                       12      2    83%
refni_backend/__init__.py                                                                                        0      0   100%
refni_backend/migrations/0001_initial.py                                                                         7      0   100%
refni_backend/migrations/0002_auto_20191028_2040.py                                                              5      0   100%
refni_backend/migrations/__init__.py                                                                             0      0   100%
refni_backend/refni_backend/__init__.py                                                                          1      0   100%
refni_backend/refni_backend/admin.py                                                                             3      3     0%
refni_backend/refni_backend/apps.py                                                                              7      7     0%
refni_backend/refni_backend/celery.py                                                                            9      1    89%
refni_backend/refni_backend/migrations/__init__.py                                                               0      0   100%
refni_backend/refni_backend/models/Configuration.py                                                              7      0   100%
refni_backend/refni_backend/models/EvalReport.py                                                                10      0   100%
refni_backend/refni_backend/models/Submission.py                                                                17      1    94%
refni_backend/refni_backend/models/__init__.py                                                                   0      0   100%
refni_backend/refni_backend/serializers/Configuration.py                                                         7      2    71%
refni_backend/refni_backend/serializers/EvalReport.py                                                           12      2    83%
refni_backend/refni_backend/serializers/Submission.py                                                           36     14    61%
refni_backend/refni_backend/serializers/User.py                                                                 10      0   100%
refni_backend/refni_backend/serializers/UserRegister.py                                                          6      6     0%
refni_backend/refni_backend/serializers/__init__.py                                                              0      0   100%
refni_backend/refni_backend/settings/__init__.py                                                                 0      0   100%
refni_backend/refni_backend/settings/base.py                                                                    17      0   100%
refni_backend/refni_backend/settings/development.py                                                              8      0   100%
refni_backend/refni_backend/settings/production.py                                                               8      8     0%
refni_backend/refni_backend/tasks.py                                                                             3      3     0%
refni_backend/refni_backend/tests.py                                                                             8      0   100%
refni_backend/refni_backend/views/EvalReport.py                                                                  7      0   100%
refni_backend/refni_backend/views/Submission.py                                                                  7      0   100%
refni_backend/refni_backend/views/UserRegister.py                                                               14     14     0%
refni_backend/refni_backend/views/__init__.py                                                                    0      0   100%
refni_backend/urls.py                                                                                           11      0   100%
refni_backend/wsgi.py                                                                                            4      4     0%
--------------------------------------------------------------------------------------------------------------------------------
TOTAL                                                                                                        94430  57207    39%
